time	V(n004)
3.429250000001519e-02	3.241520e+00
3.429350000001519e-02	3.238753e+00
3.429450000001519e-02	3.235923e+00
3.429550000001520e-02	3.233031e+00
3.429650000001520e-02	3.230076e+00
3.429750000001520e-02	3.227058e+00
3.429850000001520e-02	3.223979e+00
3.429950000001520e-02	3.220837e+00
3.430050000001520e-02	3.217634e+00
3.430150000001520e-02	3.214368e+00
3.430250000001520e-02	3.211041e+00
3.430350000001520e-02	3.207652e+00
3.430450000001520e-02	3.204201e+00
3.430550000001521e-02	3.200690e+00
3.430650000001521e-02	3.197117e+00
3.430750000001521e-02	3.193483e+00
3.430850000001521e-02	3.189788e+00
3.430950000001521e-02	3.186032e+00
3.431050000001521e-02	3.182215e+00
3.431150000001521e-02	3.178339e+00
3.431250000001521e-02	3.174401e+00
3.431350000001521e-02	3.170404e+00
3.431450000001521e-02	3.166346e+00
3.431550000001522e-02	3.162229e+00
3.431650000001522e-02	3.158052e+00
3.431750000001522e-02	3.153816e+00
3.431850000001522e-02	3.149519e+00
3.431950000001522e-02	3.145164e+00
3.432050000001522e-02	3.140750e+00
3.432150000001522e-02	3.136277e+00
3.432250000001522e-02	3.131746e+00
3.432350000001522e-02	3.127155e+00
3.432450000001522e-02	3.122507e+00
3.432550000001523e-02	3.117800e+00
3.432650000001523e-02	3.113036e+00
3.432750000001523e-02	3.108213e+00
3.432850000001523e-02	3.103333e+00
3.432950000001523e-02	3.098396e+00
3.433050000001523e-02	3.093402e+00
3.433150000001523e-02	3.088350e+00
3.433250000001523e-02	3.083242e+00
3.433350000001523e-02	3.078077e+00
3.433450000001523e-02	3.072856e+00
3.433550000001524e-02	3.067579e+00
3.433650000001524e-02	3.062245e+00
3.433750000001524e-02	3.056856e+00
3.433850000001524e-02	3.051412e+00
3.433950000001524e-02	3.045912e+00
3.434050000001524e-02	3.040357e+00
3.434150000001524e-02	3.034747e+00
3.434250000001524e-02	3.029082e+00
3.434350000001524e-02	3.023363e+00
3.434450000001524e-02	3.017590e+00
3.434550000001525e-02	3.011763e+00
3.434650000001525e-02	3.005882e+00
3.434750000001525e-02	2.999947e+00
3.434850000001525e-02	2.993959e+00
3.434950000001525e-02	2.987918e+00
3.435050000001525e-02	2.981825e+00
3.435150000001525e-02	2.975678e+00
3.435250000001525e-02	2.969480e+00
3.435350000001525e-02	2.963229e+00
3.435450000001525e-02	2.956926e+00
3.435550000001526e-02	2.950572e+00
3.435650000001526e-02	2.944167e+00
3.435750000001526e-02	2.937710e+00
3.435850000001526e-02	2.931203e+00
3.435950000001526e-02	2.924645e+00
3.436050000001526e-02	2.918036e+00
3.436150000001526e-02	2.911378e+00
3.436250000001526e-02	2.904670e+00
3.436350000001526e-02	2.897912e+00
3.436450000001526e-02	2.891105e+00
3.436550000001527e-02	2.884249e+00
3.436650000001527e-02	2.877344e+00
3.436750000001527e-02	2.870391e+00
3.436850000001527e-02	2.863390e+00
3.436950000001527e-02	2.856341e+00
3.437050000001527e-02	2.849244e+00
3.437150000001527e-02	2.842100e+00
3.437250000001527e-02	2.834908e+00
3.437350000001527e-02	2.827670e+00
3.437450000001527e-02	2.820386e+00
3.437550000001528e-02	2.813055e+00
3.437650000001528e-02	2.805678e+00
3.437750000001528e-02	2.798256e+00
3.437850000001528e-02	2.790788e+00
3.437950000001528e-02	2.783276e+00
3.438050000001528e-02	2.775718e+00
3.438150000001528e-02	2.768117e+00
3.438250000001528e-02	2.760471e+00
3.438350000001528e-02	2.752781e+00
3.438450000001528e-02	2.745048e+00
3.438550000001529e-02	2.737271e+00
3.438650000001529e-02	2.729451e+00
3.438750000001529e-02	2.721589e+00
3.438850000001529e-02	2.713685e+00
3.438950000001529e-02	2.705739e+00
3.439050000001529e-02	2.697750e+00
3.439150000001529e-02	2.689721e+00
3.439250000001529e-02	2.681650e+00
3.439350000001529e-02	2.673539e+00
3.439450000001529e-02	2.665387e+00
3.439550000001530e-02	2.657196e+00
3.439650000001530e-02	2.648964e+00
3.439750000001530e-02	2.640693e+00
3.439850000001530e-02	2.632383e+00
3.439950000001530e-02	2.624034e+00
3.440050000001530e-02	2.615647e+00
3.440150000001530e-02	2.607222e+00
3.440250000001530e-02	2.598759e+00
3.440350000001530e-02	2.590258e+00
3.440450000001530e-02	2.581720e+00
3.440550000001531e-02	2.573146e+00
3.440650000001531e-02	2.564535e+00
3.440750000001531e-02	2.555888e+00
3.440850000001531e-02	2.547205e+00
3.440950000001531e-02	2.538486e+00
3.441050000001531e-02	2.529733e+00
3.441150000001531e-02	2.520945e+00
3.441250000001531e-02	2.512123e+00
3.441350000001531e-02	2.503266e+00
3.441450000001531e-02	2.494376e+00
3.441550000001532e-02	2.485452e+00
3.441650000001532e-02	2.476496e+00
3.441750000001532e-02	2.467507e+00
3.441850000001532e-02	2.458485e+00
3.441950000001532e-02	2.449432e+00
3.442050000001532e-02	2.440347e+00
3.442150000001532e-02	2.431231e+00
3.442250000001532e-02	2.422084e+00
3.442350000001532e-02	2.412907e+00
3.442450000001532e-02	2.403699e+00
3.442550000001533e-02	2.394462e+00
3.442650000001533e-02	2.385195e+00
3.442750000001533e-02	2.375900e+00
3.442850000001533e-02	2.366575e+00
3.442950000001533e-02	2.357223e+00
3.443050000001533e-02	2.347842e+00
3.443150000001533e-02	2.338434e+00
3.443250000001533e-02	2.328999e+00
3.443350000001533e-02	2.319537e+00
3.443450000001533e-02	2.310048e+00
3.443550000001534e-02	2.300534e+00
3.443650000001534e-02	2.290993e+00
3.443750000001534e-02	2.281428e+00
3.443850000001534e-02	2.271837e+00
3.443950000001534e-02	2.262222e+00
3.444050000001534e-02	2.252583e+00
3.444150000001534e-02	2.242920e+00
3.444250000001534e-02	2.233233e+00
3.444350000001534e-02	2.223524e+00
3.444450000001534e-02	2.213792e+00
3.444550000001535e-02	2.204038e+00
3.444650000001535e-02	2.194262e+00
3.444750000001535e-02	2.184464e+00
3.444850000001535e-02	2.174645e+00
3.444950000001535e-02	2.164805e+00
3.445050000001535e-02	2.154946e+00
3.445150000001535e-02	2.145066e+00
3.445250000001535e-02	2.135167e+00
3.445350000001535e-02	2.125248e+00
3.445450000001535e-02	2.115311e+00
3.445550000001536e-02	2.105355e+00
3.445650000001536e-02	2.095382e+00
3.445750000001536e-02	2.085391e+00
3.445850000001536e-02	2.075382e+00
3.445950000001536e-02	2.065357e+00
3.446050000001536e-02	2.055315e+00
3.446150000001536e-02	2.045258e+00
3.446250000001536e-02	2.035185e+00
3.446350000001536e-02	2.025096e+00
3.446450000001536e-02	2.014993e+00
3.446550000001537e-02	2.004876e+00
3.446650000001537e-02	1.994744e+00
3.446750000001537e-02	1.984599e+00
3.446850000001537e-02	1.974441e+00
3.446950000001537e-02	1.964269e+00
3.447050000001537e-02	1.954086e+00
3.447150000001537e-02	1.943890e+00
3.447250000001537e-02	1.933683e+00
3.447350000001537e-02	1.923465e+00
3.447450000001537e-02	1.913235e+00
3.447550000001538e-02	1.902996e+00
3.447650000001538e-02	1.892746e+00
3.447750000001538e-02	1.882487e+00
3.447850000001538e-02	1.872219e+00
3.447950000001538e-02	1.861942e+00
3.448050000001538e-02	1.851656e+00
3.448150000001538e-02	1.841363e+00
3.448250000001538e-02	1.831062e+00
3.448350000001538e-02	1.820753e+00
3.448450000001538e-02	1.810439e+00
3.448550000001539e-02	1.800117e+00
3.448650000001539e-02	1.789790e+00
3.448750000001539e-02	1.779457e+00
3.448850000001539e-02	1.769120e+00
3.448950000001539e-02	1.758777e+00
3.449050000001539e-02	1.748430e+00
3.449150000001539e-02	1.738080e+00
3.449250000001539e-02	1.727726e+00
3.449350000001539e-02	1.717368e+00
3.449450000001539e-02	1.707009e+00
3.449550000001540e-02	1.696646e+00
3.449650000001540e-02	1.686283e+00
3.449750000001540e-02	1.675917e+00
3.449850000001540e-02	1.665551e+00
3.449950000001540e-02	1.655184e+00
3.450050000001540e-02	1.644816e+00
3.450150000001540e-02	1.634449e+00
3.450250000001540e-02	1.624083e+00
3.450350000001540e-02	1.613718e+00
3.450450000001540e-02	1.603354e+00
3.450550000001541e-02	1.592991e+00
3.450650000001541e-02	1.582632e+00
3.450750000001541e-02	1.572274e+00
3.450850000001541e-02	1.561920e+00
3.450950000001541e-02	1.551570e+00
3.451050000001541e-02	1.541223e+00
3.451150000001541e-02	1.530880e+00
3.451250000001541e-02	1.520543e+00
3.451350000001541e-02	1.510210e+00
3.451450000001541e-02	1.499883e+00
3.451550000001542e-02	1.489561e+00
3.451650000001542e-02	1.479246e+00
3.451750000001542e-02	1.468938e+00
3.451850000001542e-02	1.458637e+00
3.451950000001542e-02	1.448344e+00
3.452050000001542e-02	1.438058e+00
3.452150000001542e-02	1.427781e+00
3.452250000001542e-02	1.417513e+00
3.452350000001542e-02	1.407254e+00
3.452450000001542e-02	1.397004e+00
3.452550000001543e-02	1.386765e+00
3.452650000001543e-02	1.376535e+00
3.452750000001543e-02	1.366317e+00
3.452850000001543e-02	1.356110e+00
3.452950000001543e-02	1.345914e+00
3.453050000001543e-02	1.335731e+00
3.453150000001543e-02	1.325559e+00
3.453250000001543e-02	1.315401e+00
3.453350000001543e-02	1.305256e+00
3.453450000001543e-02	1.295124e+00
3.453550000001544e-02	1.285007e+00
3.453650000001544e-02	1.274904e+00
3.453750000001544e-02	1.264815e+00
3.453850000001544e-02	1.254742e+00
3.453950000001544e-02	1.244684e+00
3.454050000001544e-02	1.234643e+00
3.454150000001544e-02	1.224618e+00
3.454250000001544e-02	1.214610e+00
3.454350000001544e-02	1.204618e+00
3.454450000001544e-02	1.194645e+00
3.454550000001545e-02	1.184689e+00
3.454650000001545e-02	1.174752e+00
3.454750000001545e-02	1.164833e+00
3.454850000001545e-02	1.154934e+00
3.454950000001545e-02	1.145054e+00
3.455050000001545e-02	1.135195e+00
3.455150000001545e-02	1.125355e+00
3.455250000001545e-02	1.115536e+00
3.455350000001545e-02	1.105739e+00
3.455450000001545e-02	1.095962e+00
3.455550000001546e-02	1.086208e+00
3.455650000001546e-02	1.076476e+00
3.455750000001546e-02	1.066767e+00
3.455850000001546e-02	1.057080e+00
3.455950000001546e-02	1.047417e+00
3.456050000001546e-02	1.037778e+00
3.456150000001546e-02	1.028163e+00
3.456250000001546e-02	1.018572e+00
3.456350000001546e-02	1.009007e+00
3.456450000001546e-02	9.994665e-01
3.456550000001547e-02	9.899519e-01
3.456650000001547e-02	9.804634e-01
3.456750000001547e-02	9.710013e-01
3.456850000001547e-02	9.615660e-01
3.456950000001547e-02	9.521579e-01
3.457050000001547e-02	9.427773e-01
3.457150000001547e-02	9.334247e-01
3.457250000001547e-02	9.241004e-01
3.457350000001547e-02	9.148047e-01
3.457450000001547e-02	9.055380e-01
3.457550000001548e-02	8.963007e-01
3.457650000001548e-02	8.870932e-01
3.457750000001548e-02	8.779158e-01
3.457850000001548e-02	8.687689e-01
3.457950000001548e-02	8.596528e-01
3.458050000001548e-02	8.505679e-01
3.458150000001548e-02	8.415146e-01
3.458250000001548e-02	8.324932e-01
3.458350000001548e-02	8.235041e-01
3.458450000001548e-02	8.145475e-01
3.458550000001549e-02	8.056241e-01
3.458650000001549e-02	7.967339e-01
3.458750000001549e-02	7.878774e-01
3.458850000001549e-02	7.790549e-01
3.458950000001549e-02	7.702668e-01
3.459050000001549e-02	7.615135e-01
3.459150000001549e-02	7.527952e-01
3.459250000001549e-02	7.441124e-01
3.459350000001549e-02	7.354653e-01
3.459450000001549e-02	7.268543e-01
3.459550000001550e-02	7.182797e-01
3.459650000001550e-02	7.097420e-01
3.459750000001550e-02	7.012413e-01
3.459850000001550e-02	6.927782e-01
3.459950000001550e-02	6.843528e-01
3.460050000001550e-02	6.759655e-01
3.460150000001550e-02	6.676167e-01
3.460250000001550e-02	6.593066e-01
3.460350000001550e-02	6.510357e-01
3.460450000001550e-02	6.428042e-01
3.460550000001551e-02	6.346125e-01
3.460650000001551e-02	6.264609e-01
3.460750000001551e-02	6.183496e-01
3.460850000001551e-02	6.102791e-01
3.460950000001551e-02	6.022497e-01
3.461050000001551e-02	5.942616e-01
3.461150000001551e-02	5.863152e-01
3.461250000001551e-02	5.784107e-01
3.461350000001551e-02	5.705486e-01
3.461450000001551e-02	5.627291e-01
3.461550000001552e-02	5.549525e-01
3.461650000001552e-02	5.472192e-01
3.461750000001552e-02	5.395293e-01
3.461850000001552e-02	5.318834e-01
3.461950000001552e-02	5.242816e-01
3.462050000001552e-02	5.167242e-01
3.462150000001552e-02	5.092115e-01
3.462250000001552e-02	5.017439e-01
3.462350000001552e-02	4.943216e-01
3.462450000001552e-02	4.869449e-01
3.462550000001553e-02	4.796142e-01
3.462650000001553e-02	4.723296e-01
3.462750000001553e-02	4.650916e-01
3.462850000001553e-02	4.579003e-01
3.462950000001553e-02	4.507561e-01
3.463050000001553e-02	4.436593e-01
3.463150000001553e-02	4.366100e-01
3.463250000001553e-02	4.296087e-01
3.463350000001553e-02	4.226555e-01
3.463450000001553e-02	4.157508e-01
3.463550000001554e-02	4.088949e-01
3.463650000001554e-02	4.020879e-01
3.463750000001554e-02	3.953302e-01
3.463850000001554e-02	3.886220e-01
3.463950000001554e-02	3.819636e-01
3.464050000001554e-02	3.753553e-01
3.464150000001554e-02	3.687972e-01
3.464250000001554e-02	3.622898e-01
3.464350000001554e-02	3.558332e-01
3.464450000001554e-02	3.494277e-01
3.464550000001555e-02	3.430736e-01
3.464650000001555e-02	3.367710e-01
3.464750000001555e-02	3.305203e-01
3.464850000001555e-02	3.243217e-01
3.464950000001555e-02	3.181754e-01
3.465050000001555e-02	3.120817e-01
3.465150000001555e-02	3.060408e-01
3.465250000001555e-02	3.000530e-01
3.465350000001555e-02	2.941184e-01
3.465450000001555e-02	2.882374e-01
3.465550000001556e-02	2.824102e-01
3.465650000001556e-02	2.766369e-01
3.465750000001556e-02	2.709179e-01
3.465850000001556e-02	2.652532e-01
3.465950000001556e-02	2.596433e-01
3.466050000001556e-02	2.540883e-01
3.466150000001556e-02	2.485883e-01
3.466250000001556e-02	2.431437e-01
3.466350000001556e-02	2.377547e-01
3.466450000001556e-02	2.324213e-01
3.466550000001557e-02	2.271440e-01
3.466650000001557e-02	2.219228e-01
3.466750000001557e-02	2.167580e-01
3.466850000001557e-02	2.116498e-01
3.466950000001557e-02	2.065983e-01
3.467050000001557e-02	2.016039e-01
3.467150000001557e-02	1.966666e-01
3.467250000001557e-02	1.917867e-01
3.467350000001557e-02	1.869644e-01
3.467450000001557e-02	1.821998e-01
3.467550000001558e-02	1.774932e-01
3.467650000001558e-02	1.728447e-01
3.467750000001558e-02	1.682545e-01
3.467850000001558e-02	1.637228e-01
3.467950000001558e-02	1.592498e-01
3.468050000001558e-02	1.548357e-01
3.468150000001558e-02	1.504805e-01
3.468250000001558e-02	1.461846e-01
3.468350000001558e-02	1.419480e-01
3.468450000001558e-02	1.377710e-01
3.468550000001559e-02	1.336537e-01
3.468650000001559e-02	1.295962e-01
3.468750000001559e-02	1.255988e-01
3.468850000001559e-02	1.216615e-01
3.468950000001559e-02	1.177846e-01
3.469050000001559e-02	1.139681e-01
3.469150000001559e-02	1.102124e-01
3.469250000001559e-02	1.065174e-01
3.469350000001559e-02	1.028833e-01
3.469450000001559e-02	9.931028e-02
3.469550000001560e-02	9.579851e-02
3.469650000001560e-02	9.234808e-02
3.469750000001560e-02	8.895916e-02
3.469850000001560e-02	8.563186e-02
3.469950000001560e-02	8.236632e-02
3.470050000001560e-02	7.916266e-02
3.470150000001560e-02	7.602102e-02
3.470250000001560e-02	7.294153e-02
3.470350000001560e-02	6.992429e-02
3.470450000001560e-02	6.696942e-02
3.470550000001561e-02	6.407706e-02
3.470650000001561e-02	6.124730e-02
3.470750000001561e-02	5.848026e-02
3.470850000001561e-02	5.577605e-02
3.470950000001561e-02	5.313478e-02
3.471050000001561e-02	5.055656e-02
3.471150000001561e-02	4.804147e-02
3.471250000001561e-02	4.558963e-02
3.471350000001561e-02	4.320113e-02
3.471450000001561e-02	4.087606e-02
3.471550000001562e-02	3.861452e-02
3.471650000001562e-02	3.641659e-02
3.471750000001562e-02	3.428236e-02
3.471850000001562e-02	3.221192e-02
3.471950000001562e-02	3.020535e-02
3.472050000001562e-02	2.826272e-02
3.472150000001562e-02	2.638412e-02
3.472250000001562e-02	2.456961e-02
3.472350000001562e-02	2.281928e-02
3.472450000001562e-02	2.113318e-02
3.472550000001563e-02	1.951138e-02
3.472650000001563e-02	1.795396e-02
3.472750000001563e-02	1.646096e-02
3.472850000001563e-02	1.503246e-02
3.472950000001563e-02	1.366850e-02
3.473050000001563e-02	1.236914e-02
3.473150000001563e-02	1.113443e-02
3.473250000001563e-02	9.964423e-03
3.473350000001563e-02	8.859160e-03
3.473450000001563e-02	7.818687e-03
3.473550000001564e-02	6.843043e-03
3.473650000001564e-02	5.932269e-03
3.473750000001564e-02	5.086399e-03
3.473850000001564e-02	4.305468e-03
3.473950000001564e-02	3.589506e-03
3.474050000001564e-02	2.938542e-03
3.474150000001564e-02	2.352601e-03
3.474250000001564e-02	1.831706e-03
3.474350000001564e-02	1.375878e-03
3.474450000001564e-02	9.851352e-04
3.474550000001565e-02	6.594924e-04
3.474650000001565e-02	3.989627e-04
3.474750000001565e-02	2.035564e-04
3.474850000001565e-02	7.328127e-05
3.474950000001565e-02	8.142417e-06
3.475050000001565e-02	8.142418e-06
3.475150000001565e-02	7.328127e-05
3.475250000001565e-02	2.035564e-04
3.475350000001565e-02	3.989627e-04
3.475450000001565e-02	6.594924e-04
3.475550000001566e-02	9.851352e-04
3.475650000001566e-02	1.375878e-03
3.475750000001566e-02	1.831706e-03
3.475850000001566e-02	2.352601e-03
3.475950000001566e-02	2.938542e-03
3.476050000001566e-02	3.589506e-03
3.476150000001566e-02	4.305468e-03
3.476250000001566e-02	5.086399e-03
3.476350000001566e-02	5.932269e-03
3.476450000001566e-02	6.843043e-03
3.476550000001567e-02	7.818687e-03
3.476650000001567e-02	8.859160e-03
3.476750000001567e-02	9.964423e-03
3.476850000001567e-02	1.113443e-02
3.476950000001567e-02	1.236914e-02
3.477050000001567e-02	1.366850e-02
3.477150000001567e-02	1.503246e-02
3.477250000001567e-02	1.646096e-02
3.477350000001567e-02	1.795396e-02
3.477450000001567e-02	1.951138e-02
3.477550000001568e-02	2.113318e-02
3.477650000001568e-02	2.281928e-02
3.477750000001568e-02	2.456961e-02
3.477850000001568e-02	2.638412e-02
3.477950000001568e-02	2.826272e-02
3.478050000001568e-02	3.020535e-02
3.478150000001568e-02	3.221192e-02
3.478250000001568e-02	3.428236e-02
3.478350000001568e-02	3.641659e-02
3.478450000001568e-02	3.861452e-02
3.478550000001569e-02	4.087606e-02
3.478650000001569e-02	4.320113e-02
3.478750000001569e-02	4.558963e-02
3.478850000001569e-02	4.804147e-02
3.478950000001569e-02	5.055656e-02
3.479050000001569e-02	5.313478e-02
3.479150000001569e-02	5.577605e-02
3.479250000001569e-02	5.848026e-02
3.479350000001569e-02	6.124730e-02
3.479450000001569e-02	6.407706e-02
3.479550000001570e-02	6.696942e-02
3.479650000001570e-02	6.992429e-02
3.479750000001570e-02	7.294153e-02
3.479850000001570e-02	7.602102e-02
3.479950000001570e-02	7.916266e-02
3.480050000001570e-02	8.236632e-02
3.480150000001570e-02	8.563186e-02
3.480250000001570e-02	8.895916e-02
3.480350000001570e-02	9.234808e-02
3.480450000001570e-02	9.579851e-02
3.480550000001571e-02	9.931028e-02
3.480650000001571e-02	1.028833e-01
3.480750000001571e-02	1.065174e-01
3.480850000001571e-02	1.102124e-01
3.480950000001571e-02	1.139681e-01
3.481050000001571e-02	1.177846e-01
3.481150000001571e-02	1.216615e-01
3.481250000001571e-02	1.255988e-01
3.481350000001571e-02	1.295962e-01
3.481450000001571e-02	1.336537e-01
3.481550000001572e-02	1.377710e-01
3.481650000001572e-02	1.419480e-01
3.481750000001572e-02	1.461846e-01
3.481850000001572e-02	1.504805e-01
3.481950000001572e-02	1.548357e-01
3.482050000001572e-02	1.592498e-01
3.482150000001572e-02	1.637228e-01
3.482250000001572e-02	1.682545e-01
3.482350000001572e-02	1.728447e-01
3.482450000001572e-02	1.774932e-01
3.482550000001573e-02	1.821998e-01
3.482650000001573e-02	1.869644e-01
3.482750000001573e-02	1.917867e-01
3.482850000001573e-02	1.966666e-01
3.482950000001573e-02	2.016039e-01
3.483050000001573e-02	2.065983e-01
3.483150000001573e-02	2.116498e-01
3.483250000001573e-02	2.167580e-01
3.483350000001573e-02	2.219228e-01
3.483450000001573e-02	2.271440e-01
3.483550000001574e-02	2.324213e-01
3.483650000001574e-02	2.377547e-01
3.483750000001574e-02	2.431437e-01
3.483850000001574e-02	2.485883e-01
3.483950000001574e-02	2.540883e-01
3.484050000001574e-02	2.596433e-01
3.484150000001574e-02	2.652532e-01
3.484250000001574e-02	2.709179e-01
3.484350000001574e-02	2.766369e-01
3.484450000001574e-02	2.824102e-01
3.484550000001575e-02	2.882374e-01
3.484650000001575e-02	2.941184e-01
3.484750000001575e-02	3.000530e-01
3.484850000001575e-02	3.060408e-01
3.484950000001575e-02	3.120817e-01
3.485050000001575e-02	3.181754e-01
3.485150000001575e-02	3.243217e-01
3.485250000001575e-02	3.305203e-01
3.485350000001575e-02	3.367710e-01
3.485450000001575e-02	3.430736e-01
3.485550000001576e-02	3.494277e-01
3.485650000001576e-02	3.558332e-01
3.485750000001576e-02	3.622898e-01
3.485850000001576e-02	3.687972e-01
3.485950000001576e-02	3.753553e-01
3.486050000001576e-02	3.819636e-01
3.486150000001576e-02	3.886220e-01
3.486250000001576e-02	3.953302e-01
3.486350000001576e-02	4.020879e-01
3.486450000001576e-02	4.088949e-01
3.486550000001577e-02	4.157508e-01
3.486650000001577e-02	4.226555e-01
3.486750000001577e-02	4.296087e-01
3.486850000001577e-02	4.366100e-01
3.486950000001577e-02	4.436593e-01
3.487050000001577e-02	4.507561e-01
3.487150000001577e-02	4.579003e-01
3.487250000001577e-02	4.650916e-01
3.487350000001577e-02	4.723296e-01
3.487450000001577e-02	4.796142e-01
3.487550000001578e-02	4.869449e-01
3.487650000001578e-02	4.943216e-01
3.487750000001578e-02	5.017439e-01
3.487850000001578e-02	5.092115e-01
3.487950000001578e-02	5.167242e-01
3.488050000001578e-02	5.242816e-01
3.488150000001578e-02	5.318834e-01
3.488250000001578e-02	5.395293e-01
3.488350000001578e-02	5.472192e-01
3.488450000001578e-02	5.549525e-01
3.488550000001579e-02	5.627291e-01
3.488650000001579e-02	5.705486e-01
3.488750000001579e-02	5.784107e-01
3.488850000001579e-02	5.863152e-01
3.488950000001579e-02	5.942616e-01
3.489050000001579e-02	6.022497e-01
3.489150000001579e-02	6.102791e-01
3.489250000001579e-02	6.183496e-01
3.489350000001579e-02	6.264609e-01
3.489450000001579e-02	6.346125e-01
3.489550000001580e-02	6.428042e-01
3.489650000001580e-02	6.510357e-01
3.489750000001580e-02	6.593066e-01
3.489850000001580e-02	6.676167e-01
3.489950000001580e-02	6.759655e-01
3.490050000001580e-02	6.843528e-01
3.490150000001580e-02	6.927782e-01
3.490250000001580e-02	7.012413e-01
3.490350000001580e-02	7.097420e-01
3.490450000001580e-02	7.182797e-01
3.490550000001581e-02	7.268543e-01
3.490650000001581e-02	7.354653e-01
3.490750000001581e-02	7.441124e-01
3.490850000001581e-02	7.527952e-01
3.490950000001581e-02	7.615135e-01
3.491050000001581e-02	7.702668e-01
3.491150000001581e-02	7.790549e-01
3.491250000001581e-02	7.878774e-01
3.491350000001581e-02	7.967339e-01
3.491450000001581e-02	8.056241e-01
3.491550000001582e-02	8.145475e-01
3.491650000001582e-02	8.235041e-01
3.491750000001582e-02	8.324932e-01
3.491850000001582e-02	8.415146e-01
3.491950000001582e-02	8.505679e-01
3.492050000001582e-02	8.596528e-01
3.492150000001582e-02	8.687689e-01
3.492250000001582e-02	8.779158e-01
3.492350000001582e-02	8.870932e-01
3.492450000001582e-02	8.963007e-01
3.492550000001583e-02	9.055380e-01
3.492650000001583e-02	9.148047e-01
3.492750000001583e-02	9.241004e-01
3.492850000001583e-02	9.334247e-01
3.492950000001583e-02	9.427773e-01
3.493050000001583e-02	9.521579e-01
3.493150000001583e-02	9.615660e-01
3.493250000001583e-02	9.710013e-01
3.493350000001583e-02	9.804634e-01
3.493450000001583e-02	9.899519e-01
3.493550000001584e-02	9.994665e-01
3.493650000001584e-02	1.009007e+00
3.493750000001584e-02	1.018572e+00
3.493850000001584e-02	1.028163e+00
3.493950000001584e-02	1.037778e+00
3.494050000001584e-02	1.047417e+00
3.494150000001584e-02	1.057080e+00
3.494250000001584e-02	1.066767e+00
3.494350000001584e-02	1.076476e+00
3.494450000001584e-02	1.086208e+00
3.494550000001585e-02	1.095962e+00
3.494650000001585e-02	1.105739e+00
3.494750000001585e-02	1.115536e+00
3.494850000001585e-02	1.125355e+00
3.494950000001585e-02	1.135195e+00
3.495050000001585e-02	1.145054e+00
3.495150000001585e-02	1.154934e+00
3.495250000001585e-02	1.164833e+00
3.495350000001585e-02	1.174752e+00
3.495450000001585e-02	1.184689e+00
3.495550000001586e-02	1.194645e+00
3.495650000001586e-02	1.204618e+00
3.495750000001586e-02	1.214610e+00
3.495850000001586e-02	1.224618e+00
3.495950000001586e-02	1.234643e+00
3.496050000001586e-02	1.244684e+00
3.496150000001586e-02	1.254742e+00
3.496250000001586e-02	1.264815e+00
3.496350000001586e-02	1.274904e+00
3.496450000001586e-02	1.285007e+00
3.496550000001587e-02	1.295124e+00
3.496650000001587e-02	1.305256e+00
3.496750000001587e-02	1.315401e+00
3.496850000001587e-02	1.325559e+00
3.496950000001587e-02	1.335731e+00
3.497050000001587e-02	1.345914e+00
3.497150000001587e-02	1.356110e+00
3.497250000001587e-02	1.366317e+00
3.497350000001587e-02	1.376535e+00
3.497450000001587e-02	1.386765e+00
3.497550000001588e-02	1.397004e+00
3.497650000001588e-02	1.407254e+00
3.497750000001588e-02	1.417513e+00
3.497850000001588e-02	1.427781e+00
3.497950000001588e-02	1.438058e+00
3.498050000001588e-02	1.448344e+00
3.498150000001588e-02	1.458637e+00
3.498250000001588e-02	1.468938e+00
3.498350000001588e-02	1.479246e+00
3.498450000001588e-02	1.489561e+00
3.498550000001589e-02	1.499883e+00
3.498650000001589e-02	1.510210e+00
3.498750000001589e-02	1.520543e+00
3.498850000001589e-02	1.530880e+00
3.498950000001589e-02	1.541223e+00
3.499050000001589e-02	1.551570e+00
3.499150000001589e-02	1.561920e+00
3.499250000001589e-02	1.572274e+00
3.499350000001589e-02	1.582632e+00
3.499450000001589e-02	1.592991e+00
3.499550000001590e-02	1.603354e+00
3.499650000001590e-02	1.613718e+00
3.499750000001590e-02	1.624083e+00
3.499850000001590e-02	1.634449e+00
3.499950000001590e-02	1.644816e+00
3.500050000001590e-02	1.655184e+00
3.500150000001590e-02	1.665551e+00
3.500250000001590e-02	1.675917e+00
3.500350000001590e-02	1.686283e+00
3.500450000001590e-02	1.696646e+00
3.500550000001591e-02	1.707009e+00
3.500650000001591e-02	1.717368e+00
3.500750000001591e-02	1.727726e+00
3.500850000001591e-02	1.738080e+00
3.500950000001591e-02	1.748430e+00
3.501050000001591e-02	1.758777e+00
3.501150000001591e-02	1.769120e+00
3.501250000001591e-02	1.779457e+00
3.501350000001591e-02	1.789790e+00
3.501450000001591e-02	1.800117e+00
3.501550000001592e-02	1.810439e+00
3.501650000001592e-02	1.820753e+00
3.501750000001592e-02	1.831062e+00
3.501850000001592e-02	1.841363e+00
3.501950000001592e-02	1.851656e+00
3.502050000001592e-02	1.861942e+00
3.502150000001592e-02	1.872219e+00
3.502250000001592e-02	1.882487e+00
3.502350000001592e-02	1.892746e+00
3.502450000001592e-02	1.902996e+00
3.502550000001593e-02	1.913235e+00
3.502650000001593e-02	1.923465e+00
3.502750000001593e-02	1.933683e+00
